freq,real,imag
17380000.0,52.72122359611403,9.079155536987983
17780000.0,53.38097496536923,8.540378355172608
18200000.0,53.0149781648358,7.98720029566959
18620000.0,52.80987437954616,9.729538595369135
19050000.0,53.17427255859473,7.3182842671858
19500000.0,50.932262879712724,8.427226747285312
19950000.0,50.88005197126486,8.937236572308365
20420000.0,49.45954764500994,9.555553877255813
20890000.0,52.53259485255161,10.151252401003447
21380000.0,51.28223489421013,10.396729269888358
21880000.0,50.68896651526296,9.661528565124675
22390000.0,51.9175474340409,5.896913402217256
22910000.0,49.5950900802292,8.21708325749666
23440000.0,50.96995845065408,9.353241870145743
23990000.0,51.031338791907366,9.749245423102133
24550000.0,50.26708148733618,9.071099927408849
